,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
1,SPY220318P00105000,2021-03-02 3:23PM EST,105.0,0.58,0.46,0.56,0.0,-,20,52,58.64%,P,220318
2,SPY220318P00110000,2021-02-10 12:35PM EST,110.0,0.73,0.52,0.62,0.0,-,2,37,57.52%,P,220318
3,SPY220318P00115000,2021-02-22 10:30AM EST,115.0,0.76,0.57,0.67,0.0,-,1,16,56.27%,P,220318
4,SPY220318P00120000,2021-03-10 9:30AM EST,120.0,0.74,0.66,0.73,0.0,-,1,6151,55.32%,P,220318
5,SPY220318P00125000,2021-03-01 11:10AM EST,125.0,0.81,0.7,0.8,0.0,-,6,45,54.10%,P,220318
6,SPY220318P00130000,2021-02-17 11:15AM EST,130.0,1.07,0.76,0.86,0.0,-,1,56,52.97%,P,220318
7,SPY220318P00135000,2021-03-10 4:07PM EST,135.0,1.0,0.84,0.94,0.0,-,1,490,52.01%,P,220318
8,SPY220318P00140000,2021-03-12 10:29AM EST,140.0,0.98,0.92,1.02,-0.01,-1.01%,2,5354,51.04%,P,220318
9,SPY220318P00145000,2021-01-27 2:57PM EST,145.0,1.51,1.24,1.45,0.0,-,15,11,52.14%,P,220318
10,SPY220318P00150000,2021-03-10 9:30AM EST,150.0,1.24,1.16,1.2,0.0,-,15,699,49.55%,P,220318
11,SPY220318P00155000,2021-03-09 12:35PM EST,155.0,1.35,1.17,1.32,0.0,-,1,1247,48.78%,P,220318
12,SPY220318P00160000,2021-01-29 11:26AM EST,160.0,2.0,1.65,1.89,0.0,-,1,130,50.37%,P,220318
13,SPY220318P00165000,2021-03-08 10:29AM EST,165.0,1.59,1.39,1.54,0.0,-,1,11,47.02%,P,220318
14,SPY220318P00170000,2021-03-05 3:59PM EST,170.0,1.62,1.51,1.66,0.0,-,5,6677,46.18%,P,220318
15,SPY220318P00175000,2021-02-25 9:30AM EST,175.0,2.03,1.64,1.8,0.0,-,2,148,45.41%,P,220318
16,SPY220318P00180000,2021-03-09 10:51AM EST,180.0,2.02,1.78,1.94,0.0,-,1,266,44.62%,P,220318
17,SPY220318P00185000,2021-03-10 2:59PM EST,185.0,2.15,1.93,2.1,0.0,-,5,255,43.90%,P,220318
18,SPY220318P00190000,2021-03-10 3:21PM EST,190.0,2.27,2.1,2.26,-0.1,-4.22%,1,146,43.15%,P,220318
19,SPY220318P00195000,2021-03-01 3:19PM EST,195.0,2.45,2.27,2.44,0.0,-,2,3377,42.44%,P,220318
20,SPY220318P00200000,2021-03-12 1:21PM EST,200.0,2.65,2.55,2.63,0.0,-,264,8210,41.75%,P,220318
21,SPY220318P00205000,2021-03-12 10:58AM EST,205.0,2.88,2.66,2.84,0.06,+2.13%,1,1019,41.10%,P,220318
22,SPY220318P00210000,2021-03-09 10:06AM EST,210.0,3.28,2.87,3.06,0.0,-,5,84,40.44%,P,220318
23,SPY220318P00215000,2021-02-17 11:22AM EST,215.0,4.47,3.11,3.3,0.0,-,4,46,39.81%,P,220318
24,SPY220318P00220000,2021-03-12 3:42PM EST,220.0,3.54,3.36,3.55,-0.19,-5.09%,2,625,39.18%,P,220318
25,SPY220318P00225000,2021-03-05 3:53PM EST,225.0,4.31,3.63,3.82,0.0,-,2,96,38.57%,P,220318
26,SPY220318P00230000,2021-03-09 10:06AM EST,230.0,4.38,3.92,4.12,0.0,-,5,753,38.00%,P,220318
27,SPY220318P00235000,2021-03-12 1:39PM EST,235.0,4.4,4.17,4.48,-0.1,-2.22%,6,373,37.52%,P,220318
28,SPY220318P00240000,2021-03-09 2:26PM EST,240.0,5.01,4.51,4.83,0.0,-,5,776,36.97%,P,220318
29,SPY220318P00245000,2021-03-11 3:04PM EST,245.0,5.24,4.86,5.18,0.0,-,7,903,36.40%,P,220318
30,SPY220318P00250000,2021-03-12 2:43PM EST,250.0,5.51,5.3,5.57,-0.09,-1.61%,36,5769,35.86%,P,220318
31,SPY220318P00255000,2021-03-05 10:09AM EST,255.0,6.18,5.66,5.97,-1.76,-22.17%,3,996,35.30%,P,220318
32,SPY220318P00260000,2021-03-12 11:58AM EST,260.0,6.58,6.1,6.42,0.28,+4.44%,4,1063,34.79%,P,220318
33,SPY220318P00265000,2021-03-02 9:59AM EST,265.0,7.89,6.56,6.89,0.0,-,28,367,34.28%,P,220318
34,SPY220318P00270000,2021-03-12 10:42AM EST,270.0,7.6,7.07,7.39,0.3,+4.11%,1,3587,33.77%,P,220318
35,SPY220318P00275000,2021-03-09 12:57PM EST,275.0,8.3,7.6,7.92,0.0,-,10,1399,33.27%,P,220318
36,SPY220318P00280000,2021-03-11 3:36PM EST,280.0,8.36,8.17,8.5,0.0,-,397,5099,32.79%,P,220318
37,SPY220318P00285000,2021-03-09 10:34AM EST,285.0,9.74,8.78,9.1,0.0,-,1,1144,32.30%,P,220318
38,SPY220318P00290000,2021-03-11 10:06AM EST,290.0,9.78,9.43,9.76,0.0,-,1,1016,31.85%,P,220318
39,SPY220318P00295000,2021-03-10 3:21PM EST,295.0,10.9,10.12,10.44,0.0,-,2,366,31.37%,P,220318
40,SPY220318P00300000,2021-03-12 12:28PM EST,300.0,11.21,10.85,11.18,0.01,+0.09%,9,747,30.92%,P,220318
41,SPY220318P00305000,2021-03-11 3:23PM EST,305.0,12.27,11.61,11.96,0.37,+3.11%,13,1761,30.47%,P,220318
42,SPY220318P00310000,2021-03-12 10:52AM EST,310.0,13.25,12.44,12.77,0.42,+3.27%,4,862,30.01%,P,220318
43,SPY220318P00315000,2021-03-12 11:59AM EST,315.0,14.06,13.31,13.64,0.63,+4.69%,1,810,29.56%,P,220318
44,SPY220318P00320000,2021-03-12 11:58AM EST,320.0,15.03,14.22,14.56,0.61,+4.23%,10,1530,29.11%,P,220318
45,SPY220318P00325000,2021-03-10 2:59PM EST,325.0,16.11,15.17,15.53,0.0,-,38,892,28.67%,P,220318
46,SPY220318P00330000,2021-03-12 11:04AM EST,330.0,17.03,16.2,16.55,0.39,+2.34%,25,6703,28.22%,P,220318
47,SPY220318P00335000,2021-03-09 12:05PM EST,335.0,18.66,17.26,17.63,0.0,-,6,836,27.78%,P,220318
48,SPY220318P00340000,2021-03-12 10:35AM EST,340.0,18.84,18.39,18.76,0.18,+0.96%,28,1103,27.33%,P,220318
49,SPY220318P00345000,2021-03-10 2:10PM EST,345.0,20.94,19.57,19.95,0.0,-,5,414,26.88%,P,220318
50,SPY220318P00350000,2021-03-12 2:59PM EST,350.0,21.25,20.81,21.19,0.15,+0.71%,14,6476,26.42%,P,220318
51,SPY220318P00355000,2021-03-12 11:48AM EST,355.0,23.2,22.12,22.51,1.15,+5.22%,38,2131,25.97%,P,220318
52,SPY220318P00360000,2021-03-09 10:39AM EST,360.0,25.35,23.49,23.89,0.0,-,3,1509,25.52%,P,220318
53,SPY220318P00365000,2021-03-12 10:52AM EST,365.0,25.55,24.94,25.35,-1.15,-4.31%,129,5095,25.07%,P,220318
54,SPY220318P00370000,2021-03-12 10:17AM EST,370.0,27.71,26.47,26.89,1.0,+3.74%,130,2868,24.62%,P,220318
55,SPY220318P00375000,2021-03-12 3:20PM EST,375.0,28.64,28.05,28.51,-0.4,-1.38%,26,1441,24.17%,P,220318
56,SPY220318P00380000,2021-03-12 1:35PM EST,380.0,30.42,29.76,30.2,0.22,+0.73%,150,808,23.71%,P,220318
57,SPY220318P00385000,2021-03-12 4:09PM EST,385.0,31.55,31.53,31.99,-0.15,-0.47%,43,642,23.26%,P,220318
58,SPY220318P00390000,2021-03-12 1:30PM EST,390.0,33.81,33.41,33.86,0.16,+0.48%,45,475,22.80%,P,220318
59,SPY220318P00395000,2021-03-12 1:34PM EST,395.0,36.31,35.38,35.86,0.73,+2.05%,55,134,22.36%,P,220318
60,SPY220318P00400000,2021-03-11 12:09PM EST,400.0,37.35,37.49,37.99,0.0,-,8,38,21.94%,P,220318
61,SPY220318P00405000,2021-02-05 1:38PM EST,405.0,45.22,44.59,46.75,0.0,-,3,6,25.63%,P,220318
62,SPY220318P00410000,2021-03-12 3:15PM EST,410.0,43.15,42.14,42.73,-3.66,-7.82%,16,6,21.19%,P,220318
63,SPY220318P00415000,2021-01-21 9:42AM EST,415.0,51.91,49.01,50.61,0.0,-,1,1,24.21%,P,220318
64,SPY220318P00420000,2021-03-10 2:30PM EST,420.0,47.55,47.5,48.18,0.0,-,3,2019,20.60%,P,220318
65,SPY220318P00425000,2021-03-12 9:47AM EST,425.0,51.0,50.43,51.16,-2.97,-5.50%,18,8,20.36%,P,220318
66,SPY220318P00430000,2021-03-11 10:53AM EST,430.0,54.0,53.56,54.35,0.0,-,42,3045,20.19%,P,220318
67,SPY220318P00435000,2021-03-02 1:23PM EST,435.0,62.09,56.73,57.86,0.0,-,3,4,20.16%,P,220318
68,SPY220318P00440000,2021-03-02 1:23PM EST,440.0,60.29,60.22,61.42,0.0,-,1,12,20.09%,P,220318
69,SPY220318P00445000,2021-03-10 10:43AM EST,445.0,68.22,63.86,65.15,0.0,-,1,0,20.08%,P,220318
70,SPY220318P00450000,2021-03-08 10:20AM EST,450.0,70.02,67.66,69.04,-4.98,-6.64%,10,1,20.12%,P,220318
71,SPY220318P00460000,2021-02-04 3:59PM EST,460.0,84.03,83.93,87.02,0.0,-,1,1,27.45%,P,220318
72,SPY220318P00465000,2021-02-17 9:59AM EST,465.0,84.36,79.81,81.45,0.0,-,-,1,20.47%,P,220318
73,SPY220318P00470000,2021-02-04 3:59PM EST,470.0,92.72,92.81,95.92,0.0,-,1,1,28.30%,P,220318
74,SPY220318P00480000,2020-10-05 9:46AM EST,480.0,148.39,141.56,143.93,0.0,-,1,0,54.09%,P,220318
75,SPY220318P00500000,2021-03-12 3:44PM EST,500.0,111.91,111.33,113.22,-3.56,-3.08%,2,12,22.24%,P,220318
0,SPY220617C00100000,2020-08-23 11:05PM EST,100.0,237.37,0.0,0.0,0.0,-,-,0,0.00%,C,220617
1,SPY220617C00160000,2020-07-17 12:42PM EST,160.0,163.27,175.31,178.03,0.0,-,1,4,0.00%,C,220617
2,SPY220617C00165000,2021-02-26 9:51AM EST,165.0,219.05,227.81,230.53,0.0,-,3,1,41.69%,C,220617
3,SPY220617C00170000,2020-08-26 11:44AM EST,170.0,176.34,158.86,161.52,0.0,-,-,1,0.00%,C,220617
4,SPY220617C00200000,2021-01-28 10:33AM EST,200.0,180.5,179.37,182.91,0.0,-,1,2,0.00%,C,220617
5,SPY220617C00205000,2020-08-04 10:46AM EST,205.0,127.88,143.47,146.24,0.0,-,-,1,0.00%,C,220617
6,SPY220617C00215000,2021-01-19 12:11AM EST,215.0,165.66,175.36,177.78,0.0,-,-,10,0.00%,C,220617
7,SPY220617C00220000,2021-01-07 10:33AM EST,220.0,161.26,168.55,171.03,0.0,-,10,3,0.00%,C,220617
8,SPY220617C00225000,2021-03-11 10:49AM EST,225.0,170.5,169.05,171.42,0.0,-,1,10,30.96%,C,220617
9,SPY220617C00230000,2020-12-04 9:30AM EST,230.0,139.7,146.07,148.34,0.0,-,10,12,0.00%,C,220617
10,SPY220617C00235000,2020-08-05 8:39AM EST,235.0,104.34,110.37,112.71,0.0,-,1,0,0.00%,C,220617
11,SPY220617C00240000,2021-02-18 9:30AM EST,240.0,154.57,155.05,157.29,0.0,-,2,80,29.94%,C,220617
12,SPY220617C00245000,2021-02-05 12:02PM EST,245.0,146.33,140.5,143.68,0.0,-,1,2,0.00%,C,220617
13,SPY220617C00250000,2021-03-01 11:02AM EST,250.0,143.24,145.89,148.02,0.0,-,1,18,29.32%,C,220617
14,SPY220617C00255000,2021-03-08 12:50PM EST,255.0,136.64,141.35,143.44,0.0,-,1,14,29.02%,C,220617
15,SPY220617C00260000,2021-03-10 10:22AM EST,260.0,134.44,134.58,137.02,0.0,-,10,20,25.37%,C,220617
16,SPY220617C00265000,2021-03-02 2:18PM EST,265.0,129.43,132.4,134.37,0.0,-,3,4,28.42%,C,220617
17,SPY220617C00270000,2021-03-08 11:55AM EST,270.0,121.41,127.97,129.89,0.0,-,10,26,28.12%,C,220617
18,SPY220617C00275000,2020-12-10 10:14AM EST,275.0,100.8,0.0,0.0,0.0,-,6,0,0.00%,C,220617
19,SPY220617C00280000,2021-03-09 9:56AM EST,280.0,113.88,119.25,121.05,0.0,-,5,19,27.53%,C,220617
20,SPY220617C00285000,2020-07-22 10:49AM EST,285.0,61.13,71.37,72.31,0.0,-,2,53,0.00%,C,220617
21,SPY220617C00290000,2021-03-11 1:16PM EST,290.0,112.52,110.68,112.38,0.0,-,2,21,26.94%,C,220617
22,SPY220617C00295000,2021-03-10 11:12AM EST,295.0,103.88,106.47,108.11,0.0,-,1,10,26.65%,C,220617
23,SPY220617C00300000,2021-03-11 1:16PM EST,300.0,101.22,102.29,103.88,-2.8,-2.69%,3,1492,26.34%,C,220617
24,SPY220617C00305000,2020-11-24 11:54AM EST,305.0,73.5,78.17,79.62,0.0,-,1,26,0.00%,C,220617
25,SPY220617C00310000,2021-03-08 10:30AM EST,310.0,89.1,94.09,95.57,0.0,-,1,77,25.73%,C,220617
26,SPY220617C00315000,2021-03-12 1:21PM EST,315.0,90.65,90.06,91.49,4.65,+5.41%,5,35,25.42%,C,220617
27,SPY220617C00320000,2021-03-09 9:55AM EST,320.0,81.5,86.08,87.47,0.0,-,1,266,25.11%,C,220617
28,SPY220617C00325000,2021-03-04 3:04PM EST,325.0,71.27,82.15,83.49,0.0,-,1,923,24.79%,C,220617
29,SPY220617C00330000,2021-03-11 11:43AM EST,330.0,79.88,78.28,79.57,0.0,-,3,354,24.47%,C,220617
30,SPY220617C00335000,2021-03-08 1:52PM EST,335.0,75.37,74.46,75.7,7.12,+10.43%,7,404,24.13%,C,220617
31,SPY220617C00340000,2021-03-12 3:42PM EST,340.0,71.31,70.69,71.89,5.42,+8.23%,3,156,23.80%,C,220617
32,SPY220617C00345000,2021-03-03 3:44PM EST,345.0,60.63,66.98,68.14,0.0,-,1,744,23.46%,C,220617
33,SPY220617C00350000,2021-03-05 11:06AM EST,350.0,51.7,63.33,64.46,0.0,-,6,575,23.12%,C,220617
34,SPY220617C00355000,2021-03-10 1:12PM EST,355.0,57.75,59.75,60.83,0.0,-,13,173,22.77%,C,220617
35,SPY220617C00360000,2021-03-11 10:06AM EST,360.0,55.76,56.23,57.28,-0.18,-0.32%,2,602,22.42%,C,220617
36,SPY220617C00365000,2021-03-05 2:46PM EST,365.0,52.42,52.78,53.79,-0.78,-1.47%,2,407,22.05%,C,220617
37,SPY220617C00370000,2021-03-11 3:50PM EST,370.0,49.49,49.4,50.38,0.0,-,12,1043,21.69%,C,220617
38,SPY220617C00375000,2021-03-11 4:05PM EST,375.0,45.46,46.1,47.05,-0.42,-0.92%,50,1411,21.32%,C,220617
39,SPY220617C00380000,2021-03-12 2:53PM EST,380.0,42.86,42.91,43.78,-0.53,-1.22%,6,1161,20.94%,C,220617
40,SPY220617C00385000,2021-03-11 10:41AM EST,385.0,39.19,39.78,40.62,-1.56,-3.83%,1,1530,20.57%,C,220617
41,SPY220617C00390000,2021-03-12 2:37PM EST,390.0,36.55,36.75,37.6,0.46,+1.27%,2,625,20.22%,C,220617
42,SPY220617C00395000,2021-03-12 3:53PM EST,395.0,33.89,33.82,34.61,-0.11,-0.32%,3,579,19.84%,C,220617
43,SPY220617C00400000,2021-03-12 1:15PM EST,400.0,30.6,31.0,31.78,-1.4,-4.37%,108,2393,19.48%,C,220617
44,SPY220617C00405000,2021-03-12 3:43PM EST,405.0,28.5,28.31,29.07,-0.95,-3.23%,1,543,19.13%,C,220617
45,SPY220617C00410000,2021-03-10 2:45PM EST,410.0,25.43,25.75,26.49,-0.92,-3.49%,1,2697,18.79%,C,220617
46,SPY220617C00415000,2021-03-05 3:52PM EST,415.0,24.0,23.32,24.02,0.0,-,28,264,18.45%,C,220617
47,SPY220617C00420000,2021-03-11 2:44PM EST,420.0,21.08,21.07,21.73,-0.52,-2.41%,6,1153,18.14%,C,220617
48,SPY220617C00425000,2021-03-12 3:53PM EST,425.0,19.17,18.96,19.57,-0.38,-1.94%,3,174,17.84%,C,220617
49,SPY220617C00430000,2021-03-12 4:12PM EST,430.0,17.66,17.01,17.6,0.41,+2.38%,3,188,17.58%,C,220617
50,SPY220617C00435000,2021-03-11 3:10PM EST,435.0,15.59,15.22,15.78,0.0,-,7,669,17.34%,C,220617
51,SPY220617C00440000,2021-03-12 3:53PM EST,440.0,13.8,13.6,14.15,-0.35,-2.47%,2,1826,17.14%,C,220617
52,SPY220617C00445000,2021-03-12 11:20AM EST,445.0,11.95,12.11,12.65,0.95,+8.64%,1,4616,16.95%,C,220617
53,SPY220617C00450000,2021-03-11 3:07PM EST,450.0,11.1,10.83,11.32,0.11,+1.00%,3,1079,16.81%,C,220617
54,SPY220617C00455000,2021-03-12 3:21PM EST,455.0,9.64,9.66,10.14,1.54,+19.01%,28,729,16.70%,C,220617
55,SPY220617C00460000,2021-03-08 12:16PM EST,460.0,7.0,8.63,9.06,0.0,-,2,189,16.59%,C,220617
56,SPY220617C00465000,2021-03-04 1:03PM EST,465.0,5.52,7.7,8.12,0.0,-,2,134,16.52%,C,220617
57,SPY220617C00470000,2021-03-12 3:49PM EST,470.0,7.22,6.87,7.27,2.17,+42.97%,8,275,16.47%,C,220617
58,SPY220617C00475000,2021-03-11 11:50AM EST,475.0,6.51,6.15,6.52,0.0,-,1,2239,16.43%,C,220617
59,SPY220617C00480000,2021-03-05 12:44PM EST,480.0,5.84,5.49,5.85,-0.06,-1.02%,3,22509,16.41%,C,220617
60,SPY220617C00485000,2021-03-10 1:15PM EST,485.0,4.88,4.92,5.27,0.33,+7.25%,1992,25478,16.41%,C,220617
61,SPY220617C00490000,2021-03-12 4:09PM EST,490.0,4.78,4.41,4.75,0.23,+5.05%,305,39890,16.43%,C,220617
62,SPY220617C00495000,2021-03-03 4:13PM EST,495.0,3.9,3.92,4.25,0.7,+21.88%,1,17658,16.41%,C,220617
63,SPY220617C00500000,2021-03-09 3:16PM EST,500.0,3.66,3.5,3.81,0.0,-,7,1433,16.41%,C,220617
64,SPY220617C00505000,2021-03-01 11:53AM EST,505.0,2.8,3.12,3.43,0.0,-,1,60,16.43%,C,220617
65,SPY220617C00510000,2021-03-10 11:39AM EST,510.0,2.88,2.78,3.08,0.13,+4.73%,50,1326,16.45%,C,220617
66,SPY220617C00515000,2021-03-09 10:32AM EST,515.0,2.22,2.48,2.78,0.0,-,11,1264,16.49%,C,220617
67,SPY220617C00520000,2021-02-22 9:36AM EST,520.0,2.03,2.21,2.51,0.0,-,1,43,16.53%,C,220617
68,SPY220617C00525000,2021-03-09 12:43PM EST,525.0,2.13,2.01,2.22,0.0,-,27,2474,16.49%,C,220617
69,SPY220617C00530000,2021-03-12 3:51PM EST,530.0,1.97,1.79,2.0,0.02,+1.03%,7,1094,16.53%,C,220617
70,SPY220617C00535000,2021-02-16 10:37AM EST,535.0,1.81,1.6,1.81,0.0,-,200,200,16.58%,C,220617
71,SPY220617C00540000,2021-03-12 3:54PM EST,540.0,1.57,1.43,1.64,0.54,+52.43%,2,8,16.63%,C,220617
72,SPY220617C00545000,2021-01-07 12:26PM EST,545.0,0.91,1.28,1.48,0.0,-,2,10,16.68%,C,220617
73,SPY220617C00550000,2021-03-05 12:19PM EST,550.0,0.98,1.14,1.35,0.0,-,1,421,16.75%,C,220617
74,SPY220617C00555000,2021-03-11 10:44AM EST,555.0,1.14,1.01,1.2,0.0,-,5,502,16.74%,C,220617
75,SPY220617C00560000,2021-02-25 11:23AM EST,560.0,1.02,0.91,1.13,0.0,-,1,5,16.91%,C,220617
76,SPY220617C00565000,2021-02-24 1:23PM EST,565.0,0.88,0.81,1.03,0.0,-,1,8,16.97%,C,220617
77,SPY220617C00570000,2021-03-11 11:06AM EST,570.0,0.9,0.73,0.9,0.0,-,1,49,16.93%,C,220617
78,SPY220617C00575000,2021-02-16 9:59AM EST,575.0,0.86,0.74,0.86,0.0,-,1,45,17.12%,C,220617
79,SPY220617C00580000,2021-02-25 11:34AM EST,580.0,0.68,0.59,0.8,0.0,-,1,8,17.24%,C,220617
80,SPY220617C00585000,2021-03-10 9:44AM EST,585.0,0.5,0.53,0.73,0.0,-,2,3,17.30%,C,220617
81,SPY220617C00590000,2021-03-08 9:41AM EST,590.0,0.51,0.57,0.67,0.0,-,40,91,17.37%,C,220617
0,SPY220617P00100000,2021-03-12 11:43AM EST,100.0,0.62,0.54,0.64,-0.05,-7.46%,2,320,55.52%,P,220617
1,SPY220617P00105000,2021-02-18 9:30AM EST,105.0,0.88,0.6,0.71,0.0,-,1,34,54.42%,P,220617
2,SPY220617P00110000,2021-03-09 9:40AM EST,110.0,0.77,0.68,0.78,0.0,-,1,3346,53.39%,P,220617
3,SPY220617P00115000,2021-03-09 10:40AM EST,115.0,0.8,0.75,0.85,0.0,-,5,122,52.32%,P,220617
4,SPY220617P00120000,2021-02-23 3:15PM EST,120.0,0.93,0.83,0.93,-0.14,-13.08%,1,11,51.34%,P,220617
5,SPY220617P00125000,2021-02-05 10:49AM EST,125.0,1.01,1.04,1.19,0.0,-,1,11,51.54%,P,220617
6,SPY220617P00130000,2021-02-18 9:30AM EST,130.0,1.44,1.01,1.11,0.0,-,2,82,49.85%,P,220617
7,SPY220617P00135000,2021-02-02 10:19AM EST,135.0,1.42,1.49,1.61,0.0,-,2,19,51.04%,P,220617
8,SPY220617P00140000,2021-02-10 10:22AM EST,140.0,1.4,1.25,1.37,0.0,-,7,13,48.39%,P,220617
9,SPY220617P00145000,2021-03-03 9:42AM EST,145.0,1.56,1.3,1.46,0.0,-,1,35,47.39%,P,220617
10,SPY220617P00150000,2021-03-12 2:42PM EST,150.0,1.55,1.42,1.59,-0.03,-1.90%,11,3231,46.59%,P,220617
11,SPY220617P00155000,2021-03-08 9:30AM EST,155.0,1.9,1.55,1.72,0.0,-,1,31,45.78%,P,220617
12,SPY220617P00160000,2021-03-04 3:07PM EST,160.0,1.9,1.75,1.87,0.0,-,74,3106,45.04%,P,220617
13,SPY220617P00165000,2021-03-12 3:35PM EST,165.0,1.98,1.84,2.03,-0.13,-6.16%,10,37,44.33%,P,220617
14,SPY220617P00170000,2021-03-04 9:35AM EST,170.0,2.2,2.01,2.19,0.0,-,100,181,43.59%,P,220617
15,SPY220617P00175000,2021-03-05 1:15PM EST,175.0,2.42,2.18,2.38,0.0,-,1,140,42.94%,P,220617
16,SPY220617P00180000,2021-03-11 2:03PM EST,180.0,2.55,2.45,2.57,0.0,-,8,116,42.26%,P,220617
17,SPY220617P00185000,2021-02-18 1:41PM EST,185.0,3.35,2.57,2.76,0.0,-,92,151,41.57%,P,220617
18,SPY220617P00190000,2021-03-12 4:04PM EST,190.0,2.92,2.9,2.98,-0.08,-2.67%,32,3947,40.93%,P,220617
19,SPY220617P00195000,2020-09-08 2:48PM EST,195.0,8.22,5.88,6.57,0.0,-,1,2,47.93%,P,220617
20,SPY220617P00200000,2021-03-10 9:58AM EST,200.0,3.55,3.38,3.46,0.11,+3.20%,76,3551,39.70%,P,220617
21,SPY220617P00205000,2021-02-12 4:12PM EST,205.0,4.35,3.52,3.73,0.0,-,1,4,39.13%,P,220617
22,SPY220617P00210000,2021-02-19 12:01PM EST,210.0,4.0,3.8,4.01,0.0,-,10,532,38.54%,P,220617
23,SPY220617P00215000,2021-03-10 10:05AM EST,215.0,4.39,4.1,4.32,0.0,-,12,116,38.00%,P,220617
24,SPY220617P00220000,2021-03-10 10:05AM EST,220.0,4.71,4.43,4.65,0.0,-,2,105,37.47%,P,220617
25,SPY220617P00225000,2021-03-09 3:40PM EST,225.0,5.12,4.69,5.07,0.0,-,1,36,37.07%,P,220617
26,SPY220617P00230000,2021-03-01 9:44AM EST,230.0,6.45,5.06,5.44,0.0,-,3,114,36.55%,P,220617
27,SPY220617P00235000,2021-01-20 2:04PM EST,235.0,6.66,6.95,7.69,0.0,-,2,396,38.98%,P,220617
28,SPY220617P00240000,2021-02-25 2:02PM EST,240.0,6.24,5.87,6.26,0.0,-,3,383,35.54%,P,220617
29,SPY220617P00245000,2021-03-08 12:18PM EST,245.0,7.21,6.32,6.71,0.0,-,1,56,35.05%,P,220617
30,SPY220617P00250000,2021-03-12 11:45AM EST,250.0,7.39,6.8,7.18,0.29,+4.08%,6,3658,34.56%,P,220617
31,SPY220617P00255000,2021-03-09 9:55AM EST,255.0,8.15,7.3,7.69,0.0,-,1,226,34.10%,P,220617
32,SPY220617P00260000,2021-03-01 10:03AM EST,260.0,8.4,7.84,8.23,-1.3,-13.40%,2,923,33.64%,P,220617
33,SPY220617P00265000,2021-03-11 2:16PM EST,265.0,8.71,8.41,8.8,0.0,-,1,265,33.18%,P,220617
34,SPY220617P00270000,2021-03-05 12:39PM EST,270.0,11.68,9.02,9.41,0.0,-,20,1559,32.74%,P,220617
35,SPY220617P00275000,2021-03-11 1:04PM EST,275.0,9.98,9.67,10.06,0.0,-,5,699,32.32%,P,220617
36,SPY220617P00280000,2021-03-08 3:01PM EST,280.0,12.0,10.35,10.74,0.0,-,1,336,31.88%,P,220617
37,SPY220617P00285000,2021-03-08 4:00PM EST,285.0,13.35,11.07,11.47,0.0,-,1,251,31.47%,P,220617
38,SPY220617P00290000,2021-03-11 3:20PM EST,290.0,12.06,11.83,12.22,0.0,-,529,3381,31.04%,P,220617
39,SPY220617P00295000,2021-03-10 3:53PM EST,295.0,13.69,12.63,13.04,0.0,-,2,398,30.64%,P,220617
40,SPY220617P00300000,2021-03-12 3:53PM EST,300.0,13.68,13.48,13.89,-0.32,-2.29%,8,1268,30.24%,P,220617
41,SPY220617P00305000,2021-03-05 3:52PM EST,305.0,16.27,14.37,14.78,0.0,-,5,823,29.83%,P,220617
42,SPY220617P00310000,2021-03-12 10:35AM EST,310.0,15.56,15.3,15.73,-0.11,-0.70%,3,7969,29.44%,P,220617
43,SPY220617P00315000,2021-03-09 3:53PM EST,315.0,17.96,16.27,16.71,0.0,-,17,101,29.03%,P,220617
44,SPY220617P00320000,2021-03-12 2:53PM EST,320.0,17.92,17.3,17.74,0.41,+2.34%,6,2646,28.63%,P,220617
45,SPY220617P00325000,2021-03-11 12:36PM EST,325.0,19.27,18.37,18.82,0.5,+2.66%,4,743,28.23%,P,220617
46,SPY220617P00330000,2021-03-11 1:50PM EST,330.0,19.77,19.5,19.96,0.0,-,21,524,27.83%,P,220617
47,SPY220617P00335000,2021-03-12 3:22PM EST,335.0,21.17,20.67,21.14,0.2,+0.95%,28,357,27.43%,P,220617
48,SPY220617P00340000,2021-03-04 1:13PM EST,340.0,28.15,21.9,22.38,0.0,-,10,450,27.03%,P,220617
49,SPY220617P00345000,2021-03-05 10:24AM EST,345.0,29.4,23.19,23.66,0.0,-,1,692,26.62%,P,220617
50,SPY220617P00350000,2021-03-10 3:01PM EST,350.0,25.99,24.53,25.03,0.0,-,3,1221,26.22%,P,220617
51,SPY220617P00355000,2021-03-12 3:42PM EST,355.0,26.27,25.93,26.45,-6.78,-20.51%,1,485,25.82%,P,220617
52,SPY220617P00360000,2021-03-12 1:30PM EST,360.0,28.18,27.4,27.93,0.09,+0.32%,40,594,25.42%,P,220617
53,SPY220617P00365000,2021-03-09 9:48AM EST,365.0,30.54,28.94,29.48,0.0,-,1,1716,25.02%,P,220617
54,SPY220617P00370000,2021-03-12 2:34PM EST,370.0,31.06,30.55,31.11,-1.18,-3.66%,2,634,24.62%,P,220617
55,SPY220617P00375000,2021-03-12 3:53PM EST,375.0,33.03,32.24,32.81,-2.5,-7.04%,82,4276,24.22%,P,220617
56,SPY220617P00380000,2021-03-09 3:52PM EST,380.0,36.88,34.0,34.59,0.0,-,2,9353,23.83%,P,220617
