,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Maturity,Type,Mid
32,SPY230120C00325000,2021-03-12 12:15PM EDT,325.0,85.4,85.79,88.43,12.4,+16.99%,13,152,23.64%,2023-01-20,C,87.11000000000001
33,SPY230120C00330000,2021-03-09 4:40PM EDT,330.0,82.5,82.12,84.74,0.0,-,1,195,23.41%,2023-01-20,C,83.43
34,SPY230120C00335000,2021-03-03 5:02PM EDT,335.0,71.5,78.49,81.09,0.0,-,1,95,23.16%,2023-01-20,C,79.78999999999999
35,SPY230120C00340000,2021-03-10 5:06PM EDT,340.0,71.57,74.93,77.5,0.0,-,1,200,22.91%,2023-01-20,C,76.215
36,SPY230120C00345000,2021-03-05 12:30PM EDT,345.0,59.0,71.41,73.97,0.0,-,1,93,22.66%,2023-01-20,C,72.69
37,SPY230120C00350000,2021-03-12 1:13PM EDT,350.0,68.18,67.96,70.5,4.39,+6.88%,3,2457,22.40%,2023-01-20,C,69.22999999999999
38,SPY230120C00355000,2021-03-03 4:14PM EDT,355.0,59.24,64.59,67.09,0.0,-,47,290,22.15%,2023-01-20,C,65.84
39,SPY230120C00360000,2021-03-05 5:03PM EDT,360.0,55.17,61.26,63.74,0.0,-,7,484,21.88%,2023-01-20,C,62.5
40,SPY230120C00365000,2021-03-11 4:51PM EDT,365.0,58.48,57.99,60.4,0.0,-,125,359,21.59%,2023-01-20,C,59.195
41,SPY230120C00370000,2021-03-11 1:03PM EDT,370.0,57.0,54.79,57.19,0.0,-,1,491,21.32%,2023-01-20,C,55.989999999999995
42,SPY230120C00375000,2021-03-12 4:18PM EDT,375.0,52.41,52.23,54.05,-0.61,-1.15%,10,395,21.06%,2023-01-20,C,53.14
43,SPY230120C00380000,2021-03-11 4:51PM EDT,380.0,49.43,48.6,50.98,0.0,-,121,372,20.79%,2023-01-20,C,49.79
44,SPY230120C00385000,2021-03-12 4:03PM EDT,385.0,46.33,45.63,48.0,-0.14,-0.30%,1,162,20.52%,2023-01-20,C,46.815
45,SPY230120C00390000,2021-03-11 4:01PM EDT,390.0,43.0,42.74,44.62,-1.37,-3.09%,3,1006,20.03%,2023-01-20,C,43.68
46,SPY230120C00395000,2021-03-12 11:23AM EDT,395.0,40.0,39.94,42.29,-1.7,-4.08%,1,55,19.99%,2023-01-20,C,41.114999999999995
47,SPY230120C00400000,2021-03-12 4:37PM EDT,400.0,38.1,37.24,38.9,-0.07,-0.18%,3,1842,19.42%,2023-01-20,C,38.07
48,SPY230120C00405000,2021-03-10 12:19PM EDT,405.0,35.3,34.63,36.95,1.9,+5.69%,1,320,19.48%,2023-01-20,C,35.790000000000006
49,SPY230120C00410000,2021-03-11 1:01PM EDT,410.0,33.0,32.14,34.44,-0.8,-2.37%,11,869,19.24%,2023-01-20,C,33.29
50,SPY230120C00415000,2021-03-04 1:56PM EDT,415.0,30.39,29.75,32.04,0.0,-,1,519,19.00%,2023-01-20,C,30.895
51,SPY230120C00420000,2021-03-12 3:58PM EDT,420.0,27.65,27.8,29.0,-0.5,-1.78%,5,2170,18.43%,2023-01-20,C,28.4
52,SPY230120C00425000,2021-03-11 4:19PM EDT,425.0,26.58,25.5,27.4,0.0,-,13,884,18.48%,2023-01-20,C,26.45
53,SPY230120C00430000,2021-03-11 4:19PM EDT,430.0,24.0,23.35,25.54,-0.48,-1.96%,1,785,18.37%,2023-01-20,C,24.445
54,SPY230120C00435000,2021-03-05 12:35PM EDT,435.0,15.56,21.45,23.62,0.0,-,1,220,18.19%,2023-01-20,C,22.535
55,SPY230120C00440000,2021-03-12 4:24PM EDT,440.0,20.05,19.67,21.81,-0.11,-0.55%,5,228,18.02%,2023-01-20,C,20.740000000000002
56,SPY230120C00445000,2021-03-12 3:40PM EDT,445.0,18.4,18.01,20.13,1.4,+8.24%,1,161,17.87%,2023-01-20,C,19.07
57,SPY230120C00450000,2021-03-12 4:45PM EDT,450.0,17.13,16.48,18.57,-0.37,-2.11%,5,7003,17.74%,2023-01-20,C,17.525
58,SPY230120C00455000,2021-03-05 12:18PM EDT,455.0,10.5,15.06,17.12,0.0,-,1,70,17.62%,2023-01-20,C,16.09
59,SPY230120C00460000,2021-03-04 2:21PM EDT,460.0,10.45,13.76,15.77,0.0,-,10,121,17.51%,2023-01-20,C,14.765
60,SPY230120C00465000,2021-03-12 1:06PM EDT,465.0,13.0,12.56,14.54,-0.5,-3.70%,1,86,17.42%,2023-01-20,C,13.55
61,SPY230120C00470000,2021-03-08 4:22PM EDT,470.0,9.74,11.46,13.4,0.0,-,18,63,17.35%,2023-01-20,C,12.43
62,SPY230120C00475000,2021-03-11 2:23PM EDT,475.0,11.72,10.46,12.35,0.0,-,1,50,17.28%,2023-01-20,C,11.405000000000001
63,SPY230120C00480000,2021-03-11 2:43PM EDT,480.0,10.66,9.54,11.4,0.0,-,3,103,17.24%,2023-01-20,C,10.469999999999999
64,SPY230120C00485000,2021-03-01 10:30AM EDT,485.0,9.5,8.7,10.5,0.0,-,40,66,17.19%,2023-01-20,C,9.6
65,SPY230120C00490000,2021-03-11 1:49PM EDT,490.0,9.2,7.93,9.68,0.0,-,1,36,17.15%,2023-01-20,C,8.805
66,SPY230120C00495000,2021-03-04 2:36PM EDT,495.0,6.18,7.38,8.93,0.0,-,1,57,17.12%,2023-01-20,C,8.155
67,SPY230120C00500000,2021-03-12 4:45PM EDT,500.0,7.37,7.0,8.24,-0.32,-4.16%,3,1202,17.10%,2023-01-20,C,7.62
68,SPY230120C00505000,2021-03-12 11:13AM EDT,505.0,6.46,6.01,7.6,0.46,+7.67%,1,540,17.09%,2023-01-20,C,6.805
69,SPY230120C00510000,2021-03-09 10:41AM EDT,510.0,5.95,5.48,7.02,0.95,+19.00%,1,88,17.08%,2023-01-20,C,6.25
70,SPY230120C00515000,2021-03-11 12:49PM EDT,515.0,6.59,4.99,6.48,0.0,-,1,57,17.08%,2023-01-20,C,5.735
71,SPY230120C00520000,2021-03-05 2:16PM EDT,520.0,4.2,4.55,5.98,0.0,-,2,122,17.07%,2023-01-20,C,5.265000000000001
72,SPY230120C00525000,2021-03-04 2:23PM EDT,525.0,3.85,4.14,5.53,0.0,-,2,205,17.08%,2023-01-20,C,4.835
73,SPY230120C00530000,2021-02-24 3:12PM EDT,530.0,4.95,3.78,5.12,0.0,-,12,271,17.10%,2023-01-20,C,4.45
74,SPY230120C00535000,2021-03-02 4:02PM EDT,535.0,3.81,3.44,4.74,0.0,-,9,104,17.11%,2023-01-20,C,4.09
75,SPY230120C00540000,2021-03-09 11:12AM EDT,540.0,3.61,3.13,4.39,0.0,-,1,447,17.13%,2023-01-20,C,3.76
76,SPY230120C00545000,2021-03-04 4:27PM EDT,545.0,2.49,2.84,4.0,0.0,-,1,85,17.08%,2023-01-20,C,3.42
77,SPY230120C00550000,2021-03-12 1:26PM EDT,550.0,3.5,2.56,3.82,0.37,+11.82%,1,169,17.23%,2023-01-20,C,3.19
78,SPY230120C00555000,2021-03-11 4:11PM EDT,555.0,2.9,2.31,3.4,0.0,-,1,117,17.09%,2023-01-20,C,2.855
79,SPY230120C00560000,2021-03-09 4:55PM EDT,560.0,1.67,2.08,3.3,0.0,-,16,17,17.30%,2023-01-20,C,2.69
80,SPY230120C00565000,2021-03-09 4:55PM EDT,565.0,2.74,1.9,3.13,0.0,-,16,22,17.41%,2023-01-20,C,2.5149999999999997
81,SPY230120C00570000,2021-03-11 2:13PM EDT,570.0,2.24,1.83,2.94,0.0,-,1,35,17.48%,2023-01-20,C,2.385
82,SPY230120C00575000,2021-03-11 3:46PM EDT,575.0,1.94,1.77,2.5,0.0,-,1,84,17.19%,2023-01-20,C,2.135
83,SPY230120C00580000,2021-03-05 3:07PM EDT,580.0,1.75,1.72,2.61,0.0,-,1,24,17.64%,2023-01-20,C,2.165
84,SPY230120C00585000,2021-03-12 12:06PM EDT,585.0,2.38,1.68,2.47,0.36,+17.82%,5,70,17.73%,2023-01-20,C,2.075
85,SPY230120C00590000,2021-03-12 1:22PM EDT,590.0,1.61,1.65,2.34,-0.09,-5.29%,4,281,17.83%,2023-01-20,C,1.9949999999999999
0,SPY230120P00165000,2021-03-12 5:02PM EDT,165.0,3.0,2.9,3.56,-0.02,-0.66%,104,460,41.02%,2023-01-20,P,3.23
1,SPY230120P00170000,2021-03-04 1:27PM EDT,170.0,3.31,2.59,3.81,0.0,-,1,259,40.38%,2023-01-20,P,3.2
2,SPY230120P00175000,2021-03-05 12:22PM EDT,175.0,5.29,2.86,4.07,0.0,-,2,66,39.74%,2023-01-20,P,3.465
3,SPY230120P00180000,2021-03-11 4:14PM EDT,180.0,3.65,3.42,4.36,0.0,-,18,196,39.15%,2023-01-20,P,3.89
4,SPY230120P00185000,2021-03-08 4:17PM EDT,185.0,4.6,4.0,4.67,0.0,-,2,14,38.59%,2023-01-20,P,4.335
5,SPY230120P00190000,2021-02-22 11:55AM EDT,190.0,5.7,3.79,4.99,0.0,-,9,36,38.02%,2023-01-20,P,4.390000000000001
6,SPY230120P00195000,2021-03-10 2:43PM EDT,195.0,5.73,4.14,5.34,0.0,-,1,7,37.49%,2023-01-20,P,4.74
7,SPY230120P00200000,2021-03-11 4:38PM EDT,200.0,5.34,5.0,5.71,0.0,-,3,190,36.98%,2023-01-20,P,5.355
8,SPY230120P00205000,2021-03-10 2:43PM EDT,205.0,5.27,4.91,6.11,0.0,-,1,5,36.49%,2023-01-20,P,5.51
9,SPY230120P00210000,2021-03-12 10:50AM EDT,210.0,5.9,5.44,6.78,-1.1,-15.71%,1,97,36.38%,2023-01-20,P,6.11
10,SPY230120P00215000,2021-03-12 3:44PM EDT,215.0,6.4,5.67,7.01,-0.34,-5.04%,1,15,35.59%,2023-01-20,P,6.34
11,SPY230120P00220000,2021-03-10 2:43PM EDT,220.0,7.1,6.6,7.25,0.0,-,5,736,34.82%,2023-01-20,P,6.925
12,SPY230120P00225000,2021-03-11 12:44PM EDT,225.0,7.5,7.0,8.02,0.0,-,20,43,34.73%,2023-01-20,P,7.51
13,SPY230120P00230000,2021-03-12 12:25PM EDT,230.0,8.24,7.16,8.57,0.0,-,29,99,34.32%,2023-01-20,P,7.865
14,SPY230120P00235000,2021-03-09 11:18AM EDT,235.0,9.0,7.68,9.15,0.0,-,1,174,33.92%,2023-01-20,P,8.415
15,SPY230120P00240000,2021-03-12 1:22PM EDT,240.0,9.37,8.26,9.76,0.17,+1.85%,3,174,33.53%,2023-01-20,P,9.01
16,SPY230120P00245000,2021-03-08 1:52PM EDT,245.0,9.7,8.87,10.41,-1.11,-10.27%,1,160,33.15%,2023-01-20,P,9.64
17,SPY230120P00250000,2021-03-12 4:43PM EDT,250.0,10.25,10.0,10.75,-0.6,-5.53%,1,308,32.43%,2023-01-20,P,10.375
18,SPY230120P00255000,2021-03-04 2:50PM EDT,255.0,13.96,10.21,11.8,0.0,-,1,37,32.40%,2023-01-20,P,11.005
19,SPY230120P00260000,2021-02-11 2:11PM EDT,260.0,14.69,10.93,12.56,0.0,-,1,29,32.05%,2023-01-20,P,11.745000000000001
20,SPY230120P00265000,2021-03-10 4:21PM EDT,265.0,12.9,11.69,13.35,0.0,-,6,197,31.69%,2023-01-20,P,12.52
21,SPY230120P00270000,2021-03-09 1:38PM EDT,270.0,12.99,12.49,14.17,0.0,-,5,118,31.34%,2023-01-20,P,13.33
22,SPY230120P00275000,2021-03-10 11:05AM EDT,275.0,14.57,13.32,15.04,0.0,-,8,236,30.99%,2023-01-20,P,14.18
23,SPY230120P00280000,2021-03-11 2:30PM EDT,280.0,14.62,14.2,15.95,0.0,-,1,484,30.66%,2023-01-20,P,15.075
24,SPY230120P00285000,2021-02-25 11:50AM EDT,285.0,16.15,15.12,16.89,0.0,-,8,80,30.31%,2023-01-20,P,16.005
25,SPY230120P00290000,2021-03-09 3:16PM EDT,290.0,17.6,16.07,17.88,0.0,-,112,251,29.98%,2023-01-20,P,16.975
26,SPY230120P00295000,2021-03-05 12:34PM EDT,295.0,22.84,17.07,18.91,0.0,-,1,183,29.65%,2023-01-20,P,17.990000000000002
27,SPY230120P00300000,2021-03-11 2:28PM EDT,300.0,19.93,18.12,19.98,0.0,-,16,447,29.31%,2023-01-20,P,19.05
28,SPY230120P00305000,2021-02-09 1:38PM EDT,305.0,23.18,19.34,21.21,0.0,-,7,352,29.06%,2023-01-20,P,20.275
29,SPY230120P00310000,2021-03-03 1:25PM EDT,310.0,24.08,20.33,22.25,0.0,-,3,247,28.65%,2023-01-20,P,21.29
30,SPY230120P00315000,2021-03-05 11:58AM EDT,315.0,27.2,21.51,23.45,0.0,-,1,86,28.32%,2023-01-20,P,22.48
31,SPY230120P00320000,2021-03-08 11:32AM EDT,320.0,24.05,22.73,24.2,0.0,-,1,451,27.69%,2023-01-20,P,23.465
32,SPY230120P00325000,2021-03-12 11:47AM EDT,325.0,25.8,24.0,26.0,-0.72,-2.71%,2,1044,27.67%,2023-01-20,P,25.0
33,SPY230120P00330000,2021-03-09 2:54PM EDT,330.0,27.15,25.32,27.34,0.0,-,10,133,27.34%,2023-01-20,P,26.33
34,SPY230120P00335000,2021-03-12 2:57PM EDT,335.0,27.84,26.69,28.73,-0.21,-0.75%,1,93,27.02%,2023-01-20,P,27.71
35,SPY230120P00340000,2021-03-12 12:02PM EDT,340.0,30.0,28.11,30.19,-1.79,-5.63%,49,194,26.70%,2023-01-20,P,29.15
36,SPY230120P00345000,2021-03-11 3:46PM EDT,345.0,30.43,29.58,31.67,0.0,-,2,227,26.36%,2023-01-20,P,30.625
37,SPY230120P00350000,2021-03-08 1:08PM EDT,350.0,35.93,31.11,33.23,0.0,-,1,200,26.04%,2023-01-20,P,32.17
38,SPY230120P00355000,2021-03-03 4:14PM EDT,355.0,37.45,32.7,34.85,0.0,-,15,118,25.73%,2023-01-20,P,33.775000000000006
39,SPY230120P00360000,2021-03-08 4:39PM EDT,360.0,38.13,34.35,36.52,0.0,-,30,527,25.41%,2023-01-20,P,35.435
40,SPY230120P00365000,2021-03-08 11:34AM EDT,365.0,40.16,36.06,38.24,0.0,-,1,159,25.08%,2023-01-20,P,37.150000000000006
41,SPY230120P00370000,2021-03-12 11:49AM EDT,370.0,39.8,37.83,40.04,1.3,+3.38%,1,280,24.77%,2023-01-20,P,38.935
42,SPY230120P00375000,2021-03-12 5:02PM EDT,375.0,40.76,39.68,41.91,-0.24,-0.59%,1,1200,24.46%,2023-01-20,P,40.795
43,SPY230120P00380000,2021-03-11 11:05AM EDT,380.0,42.5,41.6,43.85,0.0,-,3,598,24.15%,2023-01-20,P,42.725
44,SPY230120P00385000,2021-03-12 11:49AM EDT,385.0,45.74,43.6,45.87,0.67,+1.49%,1,217,23.85%,2023-01-20,P,44.735
45,SPY230120P00390000,2021-03-11 11:20AM EDT,390.0,47.9,45.7,47.98,1.48,+3.19%,12,129,23.56%,2023-01-20,P,46.84
46,SPY230120P00395000,2021-03-12 4:58PM EDT,395.0,50.24,47.87,50.17,-3.08,-5.78%,5,93,23.27%,2023-01-20,P,49.019999999999996
47,SPY230120P00400000,2021-03-11 4:59PM EDT,400.0,50.82,50.14,52.46,0.0,-,75,796,23.00%,2023-01-20,P,51.3
48,SPY230120P00405000,2021-03-11 11:24AM EDT,405.0,54.25,52.5,54.84,0.0,-,2,11,22.74%,2023-01-20,P,53.67
49,SPY230120P00410000,2021-03-11 4:59PM EDT,410.0,55.9,54.97,57.33,0.0,-,60,66,22.49%,2023-01-20,P,56.15
50,SPY230120P00415000,2021-03-01 1:31PM EDT,415.0,61.16,57.5,59.93,0.0,-,1,12,22.26%,2023-01-20,P,58.715
51,SPY230120P00420000,2021-03-03 11:15AM EDT,420.0,68.0,60.19,62.65,0.0,-,2,73,22.05%,2023-01-20,P,61.42
52,SPY230120P00425000,2021-02-02 4:41PM EDT,425.0,71.74,73.66,77.53,0.0,-,9,71,27.49%,2023-01-20,P,75.595
53,SPY230120P00430000,2021-03-10 2:12PM EDT,430.0,69.17,65.92,68.43,0.0,-,6,6,21.68%,2023-01-20,P,67.17500000000001
54,SPY230120P00440000,2021-03-03 11:13AM EDT,440.0,80.0,72.13,74.73,0.0,-,10,26,21.42%,2023-01-20,P,73.43
55,SPY230120P00445000,2021-03-02 10:50AM EDT,445.0,77.7,75.41,78.05,-3.5,-4.31%,1,7,21.32%,2023-01-20,P,76.72999999999999
56,SPY230120P00450000,2021-02-18 1:08PM EDT,450.0,85.72,78.81,81.49,0.0,-,1,24,21.24%,2023-01-20,P,80.15
57,SPY230120P00460000,2021-03-09 2:38PM EDT,460.0,90.3,85.95,88.7,0.0,-,1,9,21.15%,2023-01-20,P,87.325
58,SPY230120P00480000,2021-03-04 2:53PM EDT,480.0,119.0,101.41,104.32,0.0,-,2,11,21.22%,2023-01-20,P,102.865
59,SPY230120P00490000,2021-02-04 3:43PM EDT,490.0,118.72,116.5,121.5,0.0,-,-,1,26.09%,2023-01-20,P,119.0
60,SPY230120P00500000,2021-02-19 12:28PM EDT,500.0,124.19,118.1,121.18,0.0,-,1,11,21.54%,2023-01-20,P,119.64
61,SPY230120P00510000,2021-02-22 1:22PM EDT,510.0,136.42,126.8,129.96,0.0,-,1,5,21.78%,2023-01-20,P,128.38
62,SPY230120P00515000,2021-02-22 1:22PM EDT,515.0,140.89,131.22,134.42,0.0,-,1,5,21.91%,2023-01-20,P,132.82
63,SPY230120P00520000,2020-12-07 11:31AM EDT,520.0,160.39,151.5,156.5,0.0,-,-,25,31.80%,2023-01-20,P,154.0
64,SPY230120P00525000,2021-03-02 10:33AM EDT,525.0,144.45,140.19,143.46,0.0,-,1,15,22.20%,2023-01-20,P,141.825
65,SPY230120P00530000,2021-03-09 11:27AM EDT,530.0,151.4,144.73,148.03,0.0,-,1,1,22.36%,2023-01-20,P,146.38
66,SPY230120P00535000,2021-03-09 11:27AM EDT,535.0,156.0,149.31,152.63,0.0,-,1,1,22.51%,2023-01-20,P,150.97
67,SPY230120P00545000,2020-12-18 7:13PM EDT,545.0,188.8,176.28,180.0,0.0,-,-,5,33.41%,2023-01-20,P,178.14
68,SPY230120P00550000,2021-03-02 10:47AM EDT,550.0,168.9,163.21,166.61,0.0,-,20,20,23.03%,2023-01-20,P,164.91000000000003
69,SPY230120P00555000,2020-12-15 10:30AM EDT,555.0,192.74,181.81,186.0,0.0,-,-,0,32.16%,2023-01-20,P,183.905
0,SPY230317C00190000,2021-03-04 12:38PM EDT,190.0,193.5,201.67,206.5,0.0,-,-,1,31.21%,2023-03-17,C,204.08499999999998
1,SPY230317C00270000,2021-03-04 1:57PM EDT,270.0,115.06,129.5,133.84,0.0,-,-,4,26.32%,2023-03-17,C,131.67000000000002
2,SPY230317C00285000,2021-03-03 1:11PM EDT,285.0,112.58,117.0,121.41,0.0,-,-,2,25.68%,2023-03-17,C,119.205
3,SPY230317C00290000,2021-03-09 1:55PM EDT,290.0,112.5,113.0,117.36,0.0,-,1,1,25.46%,2023-03-17,C,115.18
4,SPY230317C00330000,2021-03-09 4:40PM EDT,330.0,81.14,82.5,86.72,0.0,-,10,11,23.63%,2023-03-17,C,84.61
5,SPY230317C00345000,2021-03-02 11:18AM EDT,345.0,73.0,72.0,76.07,0.0,-,-,1,22.89%,2023-03-17,C,74.035
6,SPY230317C00360000,2021-03-05 5:03PM EDT,360.0,58.48,62.0,65.95,0.0,-,6,6,22.13%,2023-03-17,C,63.975
7,SPY230317C00375000,2021-03-09 11:12AM EDT,375.0,52.4,52.11,56.35,0.0,-,2,5,21.32%,2023-03-17,C,54.230000000000004
8,SPY230317C00380000,2021-03-05 10:40AM EDT,380.0,43.13,49.09,53.31,0.0,-,1,3,21.06%,2023-03-17,C,51.2
9,SPY230317C00385000,2021-03-09 11:31AM EDT,385.0,45.52,46.15,50.35,0.0,-,1,3,20.80%,2023-03-17,C,48.25
10,SPY230317C00390000,2021-03-11 4:37PM EDT,390.0,45.21,43.29,47.47,0.0,-,7,6,20.55%,2023-03-17,C,45.379999999999995
11,SPY230317C00415000,2021-03-05 12:01PM EDT,415.0,24.8,30.38,34.47,0.0,-,1,2,19.36%,2023-03-17,C,32.425
12,SPY230317C00440000,2021-03-03 4:09PM EDT,440.0,19.86,20.22,24.15,0.0,-,-,1,18.42%,2023-03-17,C,22.185
13,SPY230317C00460000,2021-03-05 11:09AM EDT,460.0,12.0,14.2,17.93,0.0,-,1,1,17.93%,2023-03-17,C,16.064999999999998
14,SPY230317C00465000,2021-03-10 4:34PM EDT,465.0,13.02,12.97,16.63,0.0,-,1,6,17.84%,2023-03-17,C,14.8
15,SPY230317C00475000,2021-03-04 11:04AM EDT,475.0,9.5,10.8,14.32,0.0,-,-,10,17.70%,2023-03-17,C,12.56
16,SPY230317C00505000,2021-03-08 1:30PM EDT,505.0,6.75,6.2,9.19,0.0,-,2,3,17.50%,2023-03-17,C,7.695
17,SPY230317C00550000,2021-03-08 10:44AM EDT,550.0,2.53,2.65,4.86,-0.47,-15.67%,50,51,17.59%,2023-03-17,C,3.755
18,SPY230317C00560000,2021-03-03 4:48PM EDT,560.0,2.79,2.15,4.3,0.0,-,-,1,17.70%,2023-03-17,C,3.2249999999999996
19,SPY230317C00565000,2021-03-04 3:48PM EDT,565.0,2.5,1.91,4.07,0.0,-,-,7,17.78%,2023-03-17,C,2.99
20,SPY230317C00580000,2021-03-05 1:04PM EDT,580.0,3.2,1.51,3.48,0.16,+5.26%,1,1,18.04%,2023-03-17,C,2.495
0,SPY230317P00150000,2021-03-09 2:37PM EDT,150.0,2.0,1.4,3.57,0.0,-,1,2,43.30%,2023-03-17,P,2.485
1,SPY230317P00160000,2021-03-04 4:23PM EDT,160.0,3.0,1.86,4.03,0.0,-,-,1,41.80%,2023-03-17,P,2.9450000000000003
2,SPY230317P00180000,2021-03-03 1:21PM EDT,180.0,4.4,3.0,5.16,0.0,-,-,2,39.18%,2023-03-17,P,4.08
3,SPY230317P00250000,2021-03-05 12:22PM EDT,250.0,14.05,9.77,12.49,0.0,-,50,50,32.83%,2023-03-17,P,11.129999999999999
4,SPY230317P00255000,2021-03-05 2:56PM EDT,255.0,13.8,10.5,13.27,0.0,-,1,11,32.48%,2023-03-17,P,11.885
5,SPY230317P00295000,2021-03-09 1:07PM EDT,295.0,20.0,17.63,20.71,0.0,-,20,30,29.71%,2023-03-17,P,19.17
6,SPY230317P00300000,2021-03-09 12:49PM EDT,300.0,20.0,18.7,21.82,0.0,-,10,13,29.38%,2023-03-17,P,20.259999999999998
7,SPY230317P00320000,2021-03-04 11:34AM EDT,320.0,28.8,23.5,26.94,0.0,-,-,1,28.22%,2023-03-17,P,25.22
8,SPY230317P00345000,2021-03-12 3:51PM EDT,345.0,32.9,30.5,34.15,-1.1,-3.24%,1,31,26.63%,2023-03-17,P,32.325
9,SPY230317P00350000,2021-03-08 1:17PM EDT,350.0,34.0,32.5,35.75,0.0,-,1,43,26.32%,2023-03-17,P,34.125
10,SPY230317P00375000,2021-03-05 11:50AM EDT,375.0,50.0,41.0,44.61,0.0,-,1,2,24.78%,2023-03-17,P,42.805
11,SPY230317P00380000,2021-03-10 4:01PM EDT,380.0,44.02,42.59,46.58,0.0,-,1,1,24.48%,2023-03-17,P,44.585
12,SPY230317P00385000,2021-03-02 11:55AM EDT,385.0,51.17,44.61,48.63,0.0,-,-,5,24.19%,2023-03-17,P,46.620000000000005
13,SPY230317P00390000,2021-03-12 4:52PM EDT,390.0,49.13,46.7,50.77,0.17,+0.35%,9,15,23.92%,2023-03-17,P,48.735
0,SPY231215C00185000,2021-03-11 12:09PM EDT,185.0,209.29,206.65,211.5,0.0,-,2,10,27.47%,2023-12-15,C,209.075
1,SPY231215C00190000,2021-03-09 1:12PM EDT,190.0,200.13,202.0,206.69,0.0,-,1,8,27.02%,2023-12-15,C,204.345
2,SPY231215C00195000,2021-03-05 2:15PM EDT,195.0,197.0,197.0,201.87,0.0,-,1,22,26.54%,2023-12-15,C,199.435
3,SPY231215C00200000,2021-03-12 10:33AM EDT,200.0,193.4,192.5,197.14,-1.5,-0.77%,4,69,26.22%,2023-12-15,C,194.82
4,SPY231215C00205000,2021-02-23 1:31PM EDT,205.0,188.0,188.0,192.47,0.0,-,1,8,25.97%,2023-12-15,C,190.235
5,SPY231215C00210000,2021-02-16 4:18PM EDT,210.0,187.05,183.5,187.86,0.0,-,7,19,25.79%,2023-12-15,C,185.68
6,SPY231215C00215000,2021-02-16 10:39AM EDT,215.0,183.54,179.0,183.29,0.0,-,1,7,25.61%,2023-12-15,C,181.14499999999998
7,SPY231215C00220000,2021-03-04 10:59AM EDT,220.0,166.57,174.5,178.78,0.0,-,2,10,25.47%,2023-12-15,C,176.64
8,SPY231215C00225000,2021-02-12 1:40PM EDT,225.0,172.0,170.0,174.32,0.0,-,54,117,25.35%,2023-12-15,C,172.16
9,SPY231215C00230000,2021-03-03 4:51PM EDT,230.0,167.56,166.0,169.91,9.56,+6.05%,1,2,25.24%,2023-12-15,C,167.95499999999998
10,SPY231215C00235000,2021-02-16 4:56PM EDT,235.0,165.49,161.5,165.54,0.0,-,1,18,25.12%,2023-12-15,C,163.51999999999998
11,SPY231215C00240000,2021-03-05 10:38AM EDT,240.0,144.5,157.0,161.22,0.0,-,1,40,25.01%,2023-12-15,C,159.11
12,SPY231215C00250000,2021-03-12 4:26PM EDT,250.0,150.35,149.0,152.74,-0.99,-0.65%,3,175,24.81%,2023-12-15,C,150.87
13,SPY231215C00255000,2021-02-19 2:33PM EDT,255.0,144.9,144.5,148.57,0.0,-,6,7,24.70%,2023-12-15,C,146.535
14,SPY231215C00260000,2021-03-11 12:27PM EDT,260.0,142.95,140.5,144.45,0.0,-,10,89,24.59%,2023-12-15,C,142.475
15,SPY231215C00265000,2021-02-05 2:18PM EDT,265.0,135.12,126.5,131.5,0.0,-,1,3,15.84%,2023-12-15,C,129.0
16,SPY231215C00270000,2021-03-05 1:53PM EDT,270.0,123.33,132.5,136.35,0.0,-,2,7,24.36%,2023-12-15,C,134.425
17,SPY231215C00275000,2021-03-11 12:26PM EDT,275.0,131.34,128.5,132.38,0.0,-,2,17,24.25%,2023-12-15,C,130.44
18,SPY231215C00280000,2021-03-12 3:42PM EDT,280.0,126.2,124.5,128.45,16.2,+14.73%,1,8,24.12%,2023-12-15,C,126.475
19,SPY231215C00285000,2021-03-11 2:05PM EDT,285.0,125.63,121.0,124.57,0.0,-,1,14,23.99%,2023-12-15,C,122.785
20,SPY231215C00290000,2021-03-03 12:55PM EDT,290.0,112.9,117.0,120.73,0.0,-,2,13,23.85%,2023-12-15,C,118.86500000000001
21,SPY231215C00295000,2021-03-08 2:32PM EDT,295.0,110.59,113.5,116.94,0.0,-,3,16,23.71%,2023-12-15,C,115.22
22,SPY231215C00300000,2021-03-11 4:22PM EDT,300.0,110.29,109.5,113.2,-2.67,-2.36%,6,218,23.57%,2023-12-15,C,111.35
23,SPY231215C00305000,2021-03-08 3:28PM EDT,305.0,101.0,105.0,108.0,0.0,-,1,7,22.58%,2023-12-15,C,106.5
24,SPY231215C00310000,2021-03-03 11:28AM EDT,310.0,104.16,102.0,105.86,10.16,+10.81%,1,45,23.26%,2023-12-15,C,103.93
25,SPY231215C00315000,2021-03-09 12:39PM EDT,315.0,99.75,98.5,102.26,5.07,+5.35%,2,13,23.10%,2023-12-15,C,100.38
26,SPY231215C00320000,2021-03-08 3:11PM EDT,320.0,88.25,95.0,98.71,0.0,-,1,63,22.94%,2023-12-15,C,96.85499999999999
27,SPY231215C00325000,2021-03-11 10:33AM EDT,325.0,91.91,91.5,95.22,0.0,-,1,59,22.78%,2023-12-15,C,93.36
28,SPY231215C00330000,2021-03-08 12:02PM EDT,330.0,83.0,88.0,91.75,0.0,-,3,31,22.59%,2023-12-15,C,89.875
